DayOfYear;depth_0.5;depth_1.5;depth_2.5;depth_4.0;depth_6.25;depth_8.75;depth_12.5;depth_17.5;depth_25.0;depth_35.0;depth_45.0;depth_55.0;depth_65.0;depth_75.0;depth_85.0;depth_95.0;depth_107.5
55;5.931130413088256;5.931130413088256;5.931130413088256;5.408436846293365;5.372318650516984;5.380816615007432;5.479776644027494;5.844187523291726;6.476404477661456;6.48898661305864;6.748791155099045;6.963130769206969;7.032416535786549;7.065761790292577;7.0582313142198805;7.037518714524018;7.029256238535023
56;6.008900294722719;6.008900294722719;6.008900294722719;5.478077350315534;5.4304984459068475;5.429037601493244;5.508026122699888;5.851699165412649;6.4740043472165265;6.488028019783578;6.743557728464182;6.95450094469586;7.0221338770639905;7.052904728519309;7.045438274303654;7.025118776940928;7.017139403320323
57;6.101081833028181;6.101081833028181;6.101081833028181;5.561773044535215;5.501697914744658;5.490222274769457;5.547632842046368;5.865091415201855;6.471486313394359;6.485685671296316;6.7378042842182575;6.946592483383079;7.013224212772186;7.041381899417529;7.034102980652627;7.014131148183655;7.0064177540502435
58;6.193263371333643;6.193263371333643;6.193263371333643;5.645468738754894;5.572897383582469;5.551406948045671;5.587239561392848;5.878483664991062;6.468968279572192;6.483343322809051;6.732050839972332;6.9386840220703;7.004314548480383;7.0298590703157515;7.022767687001598;7.0031435194263825;6.995696104780163
59;6.29218575278034;6.29218575278034;6.29218575278034;5.735877663494054;5.650811863580997;5.618047864557814;5.630747636935216;5.893580744325723;6.468625518643001;6.481316513079906;6.726367074094915;6.930736092413364;6.99544515407494;7.0189603889412435;7.012056541077843;6.992904064370412;6.985722629211381
60;6.399499828837069;6.399499828837069;6.399499828837069;5.834962362368003;5.737933952455164;5.694004209948911;5.681500337691471;5.909251366465483;6.466233846470226;6.47708051101759;6.718737921978055;6.921965271963251;6.986678187637707;7.008566913312721;7.002036041370348;6.983285790387462;6.976291461971794
61;6.517081185785177;6.517081185785177;6.517081185785177;5.945077898752151;5.836606588102089;5.78033514824855;5.740626385037806;5.929972033217222;6.466029999148156;6.478105654731466;6.715721552891487;6.916819359988471;6.981329885051818;7.000690661437582;6.994497677696938;6.97382043348064;6.96699806029318
62;6.644788592537875;6.644788592537875;6.644788592537875;6.065360909193908;5.946019309484825;5.876896746100315;5.809107782015371;5.957188154454025;6.470642337647248;6.480848171649214;6.713156790177137;6.911695298652521;6.976135240572382;6.993454579733936;6.987510926512573;6.965508171695808;6.958776448468817
63;6.779619757246303;6.779619757246303;6.779619757246303;6.191512780659699;6.058518356506394;5.97498081790794;5.876636565079508;5.983287207675252;6.474280728202955;6.483023064837502;6.7105867671797;6.9070795374020655;6.971550266464373;6.986778842857877;6.98099040502328;6.957629912950779;6.9509990990174
64;6.925668921333041;6.925668921333041;6.925668921333041;6.3283850167385856;6.181315616682064;6.0830729584191685;5.953195962501346;6.016499877967633;6.483778992699019;6.490660132214043;6.711067473020739;6.902973386208067;6.966397341217474;6.980072997415049;6.974666463186492;6.9501095249444145;6.943626577155931
65;7.071718085419776;7.071718085419776;7.071718085419776;6.465257252817472;6.304112876857732;6.191165098930397;6.029755359923187;6.049712548260016;6.493277257195084;6.498297199590582;6.711548178861781;6.898867235014069;6.961244415970574;6.973367151972224;6.968342521349706;6.942589136938053;6.9362540552944605
66;7.217710727093814;7.217710727093814;7.217710727093814;6.602894917302563;6.42897485434076;6.301448399545762;6.108850409856089;6.084266372974839;6.503266139440788;6.506350830907599;6.7123410535498635;6.894921559914948;6.956308095902966;6.966828853101545;6.962124715679946;6.935198204413653;6.929020755719427
