DayOfYear;depth_0.5;depth_1.5;depth_2.5;depth_4.0;depth_6.25;depth_8.75;depth_12.5;depth_17.5;depth_25.0;depth_35.0;depth_45.0;depth_55.0;depth_65.0;depth_75.0;depth_85.0;depth_95.0;depth_107.5
87;22.17996863161483;22.17996863161483;22.17996863161483;22.88787819245634;23.931309621320203;25.16419869617675;27.549194009514977;30.84514528944249;32.539190265221364;33.3669862988411;34.02993489006309;34.327380008508335;34.47141198463797;34.640985517221615;34.67424939910973;34.73518047795741;34.74193702932448
88;22.079486538484602;22.079486538484602;22.079486538484602;22.78640384725425;23.840598724449308;25.088729432839873;27.498464337069937;30.826759395567816;32.53224353925708;33.363380303660676;34.03205870848009;34.32768504169467;34.4715187259429;34.642102479359345;34.675560926468904;34.73640198776084;34.74317034596406
89;21.97900444535437;21.97900444535437;21.97900444535437;22.684929502052164;23.749887827578416;25.01326016950301;27.44773466462488;30.808373501693158;32.52529681329279;33.35977430848026;34.034182526897126;34.32799007488102;34.47162546724783;34.64321944149707;34.67687245382807;34.73762349756428;34.74440366260363
90;21.8803452383434;21.8803452383434;21.8803452383434;22.58563362354467;23.659513022035558;24.932298906678174;27.385380783503198;30.774623578702446;32.50832986891056;33.3516057172937;34.03388649298903;34.32671927194112;34.47057865108872;34.64391970205681;34.67776727960924;34.73857784845136;34.745369820326864
91;21.795097565109923;21.795097565109923;21.795097565109923;22.498637250732425;23.578087607566548;24.861624045696832;27.336463231392678;30.75291687155814;32.48626387373672;33.33953898780928;34.03053736967629;34.32322011184814;34.46778650396034;34.64350324938494;34.677636414080155;34.739112912498406;34.745944184225316
92;21.719656831182064;21.719656831182064;21.719656831182064;22.424018919956875;23.510717243261453;24.806097407536775;27.30467195364156;30.74983835814587;32.4838071800776;33.33711433601509;34.02610569701275;34.31920953304551;34.46502378793115;34.64294859624453;34.677353613544206;34.73950762492575;34.74637747617841
93;21.65074673612842;21.65074673612842;21.65074673612842;22.3576939625957;23.449476751445783;24.75583278267834;27.275845487524233;30.74703652505425;32.47916168708795;33.33217642664516;34.02007584231083;34.314340735426825;34.46186806296081;34.6422016476936;34.676949248526206;34.73981686783232;34.746728613004656
94;21.596094274883253;21.596094274883253;21.596094274883253;22.304994198865334;23.394282825972468;24.70114623865135;27.231041277553302;30.73092862598859;32.47432515525559;33.326140354834365;34.01319799935362;34.30863696416165;34.457882551162925;34.6407059092613;34.67579609362684;34.73972697614538;34.74668061523741
95;21.55522220346727;21.55522220346727;21.55522220346727;22.266074824964157;23.353802908027316;24.658942573602623;27.193588956360234;30.71135201721808;32.469488623423246;33.31613416331927;34.00260299352193;34.29984443880141;34.45114855218887;34.63727858165918;34.67271134955767;34.73901267941715;34.74600821242886
96;21.53591532084439;21.53591532084439;21.53591532084439;22.249803776905647;23.33628928034216;24.63870940870537;27.17421341089819;30.697748017496565;32.464916173468595;33.305445679361426;33.99129183237783;34.29018364108775;34.44338500412387;34.63281357374955;34.6689078707556;34.737716406353464;34.74488686502587
